coarse_length_m,energy_density_J_m3,mass_density_kg_m3,memory_length_m,temperature_proxy_K
0.41909956388004554,0.09119999999999998,1.0147368511208998e-18,1.7183999999999995,2.9011444444444443
0.4247875285886397,0.09279999999999997,1.0325392520177575e-18,1.7999999999999996,2.905944444444444
0.4233202097703344,0.11999999999999994,1.3351800672643415e-18,1.7711999999999994,2.9046999999999996
0.4146216481457656,0.10079999999999996,1.121551256502047e-18,1.7551999999999999,2.897411111111111
0.4180377441757568,0.09599999999999997,1.0681440538114736e-18,1.7695999999999994,2.9002555555555554
0.41761226035642196,0.09439999999999997,1.0503416529146154e-18,1.7519999999999998,2.8998999999999997
0.4245782220824174,0.09119999999999998,1.0147368511208998e-18,1.7311999999999994,2.9057666666666666
0.42645828244585265,0.11999999999999995,1.3351800672643417e-18,1.7871999999999997,2.9073666666666664
0.4193116051604369,0.11199999999999996,1.2461680627800522e-18,1.7295999999999994,2.901322222222222
0.41718634259098697,0.11039999999999997,1.2283656618831945e-18,1.7551999999999996,2.899544444444444
0.4408073401284409,0.14559999999999995,1.620018481614068e-18,1.7823999999999995,2.9198111111111107
0.4173993557999607,0.09439999999999996,1.0503416529146154e-18,1.7327999999999997,2.899722222222222
0.43040033044183923,0.10879999999999995,1.2105632609863364e-18,1.7711999999999994,2.910744444444444
0.4235301379804957,0.09919999999999995,1.103748855605189e-18,1.7599999999999993,2.9048777777777777
0.41909956388004554,0.10079999999999997,1.1215512565020471e-18,1.6975999999999998,2.9011444444444443
0.42121517330483493,0.09919999999999997,1.1037488556051892e-18,1.7519999999999996,2.9029222222222217
0.41462164814576563,0.08319999999999998,9.257248466366103e-19,1.7599999999999993,2.897411111111111
0.41825032376954985,0.09279999999999997,1.0325392520177575e-18,1.7711999999999999,2.900433333333333
0.42247945380679613,0.11519999999999997,1.281772864573768e-18,1.7839999999999994,2.9039888888888887
0.4249967320135793,0.11039999999999997,1.2283656618831945e-18,1.7023999999999995,2.906122222222222
0.41096093353126506,0.07839999999999997,8.723176439460366e-19,1.7007999999999996,2.8943888888888885
0.4210040907692518,0.11679999999999996,1.299575265470626e-18,1.7695999999999998,2.902744444444444
0.41782505642646384,0.11039999999999997,1.2283656618831945e-18,1.8047999999999997,2.9000777777777773
0.4332820482472511,0.12319999999999998,1.3707848690580577e-18,1.8271999999999993,2.913233333333333
0.4291593850514954,0.12159999999999997,1.3529824681611998e-18,1.7775999999999996,2.9096777777777776
0.43040033044183923,0.10399999999999997,1.1571560582957628e-18,1.7807999999999997,2.910744444444444
0.4249967320135793,0.10239999999999996,1.1393536573989049e-18,1.8415999999999997,2.906122222222222
0.43081318457076023,0.11039999999999997,1.2283656618831945e-18,1.7823999999999998,2.9111
0.43430659933072874,0.12959999999999997,1.4419944726454892e-18,1.8223999999999994,2.914122222222222
0.4318435930853772,0.10239999999999996,1.1393536573989049e-18,1.8143999999999998,2.9119888888888887
0.4133333333333333,0.09439999999999997,1.0503416529146154e-18,1.7279999999999998,2.8963444444444444
0.4334871521869028,0.13279999999999997,1.477599274439205e-18,1.8127999999999997,2.913411111111111
0.42353013798049566,0.11519999999999996,1.281772864573768e-18,1.7071999999999998,2.9048777777777777
0.42583251793790156,0.09759999999999996,1.0859464547083313e-18,1.7391999999999996,2.906833333333333
0.4279148409568323,0.10399999999999995,1.1571560582957628e-18,1.7951999999999997,2.908611111111111
0.4281225162133952,0.12799999999999995,1.424192071748631e-18,1.7551999999999994,2.9087888888888886
0.4154783053568768,0.09599999999999997,1.0681440538114736e-18,1.7535999999999996,2.898122222222222
0.4270831300812524,0.09599999999999997,1.0681440538114736e-18,1.7999999999999998,2.9078999999999997
0.42895221179054427,0.10879999999999995,1.2105632609863364e-18,1.8159999999999998,2.9094999999999995
0.42812251621339514,0.11359999999999996,1.2639704636769101e-18,1.7759999999999994,2.9087888888888886
0.43040033044183923,0.12319999999999996,1.3707848690580575e-18,1.7567999999999997,2.910744444444444
0.4239496825489238,0.11199999999999996,1.2461680627800522e-18,1.7615999999999996,2.905233333333333
0.4289522117905442,0.11199999999999996,1.2461680627800522e-18,1.7567999999999993,2.9094999999999995
0.4379751388175157,0.12799999999999995,1.424192071748631e-18,1.7583999999999997,2.917322222222222
0.4260412082312121,0.11039999999999997,1.2283656618831945e-18,1.7471999999999994,2.9070111111111108
0.4111771718695806,0.09119999999999996,1.0147368511208996e-18,1.7424,2.8945666666666665
0.43122564343456604,0.11359999999999998,1.2639704636769103e-18,1.7615999999999996,2.9114555555555555
0.42142615011410944,0.09599999999999997,1.0681440538114736e-18,1.7311999999999994,2.9031
0.4243688123423879,0.10239999999999998,1.139353657398905e-18,1.7647999999999997,2.9055888888888886
0.4180377441757568,0.08319999999999997,9.257248466366102e-19,1.8415999999999995,2.9002555555555554
0.42037020721158513,0.09119999999999998,1.0147368511208998e-18,1.8159999999999994,2.902211111111111
0.41973536636525843,0.11199999999999996,1.2461680627800522e-18,1.7471999999999994,2.9016777777777776
0.42583251793790156,0.11039999999999997,1.2283656618831945e-18,1.8223999999999996,2.906833333333333
0.4279148409568323,0.11199999999999996,1.2461680627800522e-18,1.7311999999999994,2.908611111111111
0.4156921938165305,0.10239999999999996,1.1393536573989049e-18,1.7503999999999995,2.8983
