to_w0,to_w1,to_w2,to_w3,to_w4,to_w5,to_w6,to_w7,to_w8,from_weight
0.495,0.01,0.49500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00125,0.61875,0.008750000000000003,0.3712499999999995,0.0,0.0,0.0,0.0,0.0,1
0.017678571428571436,0.0025,0.7071428571428573,0.007499999999999995,0.2651785714285714,0.0,0.0,0.0,0.0,2
0.0,0.0530357142857143,0.003749999999999999,0.7601785714285711,0.00625000000000001,0.17678571428571402,0.0,0.0,0.0,3
0.0,0.0,0.10607142857142851,0.005000000000000007,0.7778571428571421,0.005000000000000007,0.10607142857142851,0.0,0.0,4
0.0,0.0,0.0,0.17678571428571402,0.00625000000000001,0.7601785714285711,0.003749999999999999,0.0530357142857143,0.0,5
0.0,0.0,0.0,0.0,0.2651785714285714,0.007499999999999995,0.7071428571428573,0.0025,0.017678571428571436,6
0.0,0.0,0.0,0.0,0.0,0.3712499999999995,0.008750000000000003,0.61875,0.00125,7
0.0,0.0,0.0,0.0,0.0,0.0,0.49500000000000005,0.01,0.495,8
