to_w0,to_w1,to_w2,to_w3,to_w4,to_w5,to_w6,to_w7,to_w8,from_weight
0.475,0.049999999999999996,0.4749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0062499999999999995,0.5937500000000001,0.04375000000000002,0.3562500000000002,0.0,0.0,0.0,0.0,0.0,1
0.01696428571428572,0.012499999999999999,0.6785714285714287,0.0375,0.2544642857142855,0.0,0.0,0.0,0.0,2
0.0,0.05089285714285717,0.01875,0.7294642857142853,0.031249999999999948,0.16964285714285732,0.0,0.0,0.0,3
0.0,0.0,0.10178571428571417,0.02499999999999997,0.746428571428572,0.02499999999999997,0.10178571428571417,0.0,0.0,4
0.0,0.0,0.0,0.16964285714285732,0.031249999999999948,0.7294642857142853,0.01875,0.05089285714285717,0.0,5
0.0,0.0,0.0,0.0,0.2544642857142855,0.0375,0.6785714285714287,0.012499999999999999,0.01696428571428572,6
0.0,0.0,0.0,0.0,0.0,0.3562500000000002,0.04375000000000002,0.5937500000000001,0.0062499999999999995,7
0.0,0.0,0.0,0.0,0.0,0.0,0.4749999999999999,0.049999999999999996,0.475,8
