a,z,parity_density,shell_width,entropy_channel,defect_channel,memory_channel,ash_source_E,w_ash
0.3548133892335753,1.818382931264455,0.5,0.4444444444444444,0.8683783430374468,1.7936007361246702,0.6225580575882084,1.1430421235281272,-0.9670119424872069
0.3758374042884443,1.6607250597988088,0.5,0.4444444444444444,0.876929866651418,1.7526464806878852,0.6417255555413154,1.136389819342161,-0.9653986148676066
0.3981071705534973,1.5118864315095797,0.5,0.4444444444444444,0.8853529335506515,1.7109381052761912,0.6611464964938722,1.1294664562432344,-0.9638376915014198
0.4216965034285822,1.3713737056616555,0.5,0.4444444444444444,0.8936436758332906,1.668532423926267,0.6808129323000314,1.1222885889591805,-0.9623391414304887
0.44668359215096304,1.2387211385683399,0.5,0.4444444444444444,0.9017983482097169,1.6254913386262442,0.700716895391272,1.1148746042918125,-0.960913161495916
0.4731512589614803,1.1134890398366477,0.5,0.4444444444444444,0.9098133434659226,1.5818816259835606,0.7208504255355033,1.1072446587610119,-0.9595700853609326
0.5011872336272725,0.9952623149688788,0.5,0.4444444444444444,0.9176852080299384,1.5377746588455266,0.7412055948231914,1.0994205931740448,-0.9583202811894583
0.5308844442309885,0.8836490894898001,0.5,0.4444444444444444,0.9254106574830653,1.4932460629640685,0.761774530814904,1.091425824067784,-0.957174038693585
0.5623413251903491,0.7782794100389228,0.5,0.4444444444444444,0.9329865918491322,1.4483753101182322,0.7825494378112428,1.0832852124357393,-0.956141446600319
0.5956621435290104,0.6788040181225605,0.5,0.4444444444444444,0.9404101104888862,1.4032452504974335,0.8035226162305024,1.075024910640201,-0.9552322620168197
0.630957344480193,0.584893192461114,0.5,0.4444444444444444,0.9476785264232507,1.3579415885657782,0.8246864801014113,1.0666721889087674,-0.9544557735490363
0.6683439175686149,0.49623565609443276,0.5,0.4444444444444444,0.9547893799088362,1.312552308029199,0.8460335726977952,1.0582552433087549,-0.9538206604693276
0.707945784384138,0.41253754462275416,0.5,0.4444444444444444,0.9617404510919579,1.267167052865642,0.8675565803589583,1.0498029875661474,-0.9533348506004782
0.7498942093324559,0.33352143216332397,0.5,0.4444444444444444,0.9685297715736306,1.2218764726060483,0.8892483445540054,1.0413448315310518,-0.9530053799171037
0.7943282347242814,0.2589254117941675,0.5,0.4444444444444444,0.9751556347276071,1.176771541123553,0.911101872260276,1.032910449472722,-0.9528382571718892
