a,z,E2,H_km_s_Mpc,ash_source_E,w_ash,q,t_Gyr_since_a_min,chi_Mpc_from_a_min
0.021020608831301586,46.572361391878886,34375.307368415204,12978.405376055814,1.144578970022896,-1.0175939288086142,0.506674753075643,0.04927052628872361,1680.4592762155194
0.02131362471841438,45.91834510607798,32970.90106346943,12710.52379766468,1.1454146765602362,-1.0175555483807506,0.506582510693022,0.050324419779805764,1695.7250705297236
0.021610725088083777,45.273320118786906,31623.952158212458,12448.187240527877,1.1462491313889527,-1.0175157019534355,0.5064914313445144,0.05140052399550365,1711.0982959336193
0.021911966875781487,44.63716281924761,30332.105699422496,12191.280405567344,1.1470822608431863,-1.0174743809015314,0.5064014968846351,0.05249930563974574,1726.5796889393912
0.022217407810628847,44.009751296080466,29093.103481402937,11939.690408837005,1.1479139906437532,-1.017431576496742,0.5063126892034262,0.05362124121160246,1742.1699912147615
0.022527106426459814,43.39096531392169,27904.78005919668,11693.306730350647,1.148744245892496,-1.017387279902618,0.5062249903241565,0.05476681721071482,1757.8699496177276
0.02284112207303824,42.780686290381695,26765.058926736212,11452.021164013251,1.1495729510665629,-1.017341482177145,0.5061383823411489,0.0559365303470258,1773.6803162315025
0.02315951492743154,42.17879727332022,25671.948853071706,11215.727768631485,1.150400030012606,-1.0172941742644188,0.5060528474286627,0.05713088775490393,1789.6018483996547
0.02348234600554276,41.58518291843416,24623.540370106653,10984.32281997951,1.1512254059409073,-1.0172453469985308,0.5059683678053659,0.05835040721175023,1805.6353087614384
0.023809677173803587,40.99972946715305,23618.002405543844,10757.704763896658,1.1520490014194424,-1.0171949910951024,0.5058849257965079,0.0595956173611831,1821.7814652873308
0.024141571161030193,40.42232472483895,22653.57905501002,10535.774170394367,1.1528707383678778,-1.0171430971562803,0.5058025037539835,0.06086705794089521,1838.041091314755
0.024478091570444418,39.85285803928563,21728.586487577628,10318.433688749974,1.153690538051512,-1.0170896556605145,0.50572108409186,0.06216528001528088,1854.4149655840042
0.024819302891862554,39.291220279513475,20841.409979144977,10105.58800356567,1.1545083210751645,-1.01703465696871,0.5056406492330865,0.06349084621293288,1870.9038722743585
0.025165270514053928,38.73730381485606,19990.50106836727,9897.143791771423,1.1553240073770232,-1.016978091317843,0.5055611816983117,0.06484433096910978,1887.5086010403895
0.025516060737271848,38.19100249433404,19174.374830052013,9693.009680550973,1.156137516222441,-1.0169199488188794,0.5054826639637753,0.06622632077327792,1904.2299470484604
0.025871740785959236,37.65221162631262,18391.607261145313,9493.096206170674,1.156948766197706,-1.0168602194593654,0.505405078594535,0.06763741442183342,1921.068711013415
0.026232378821631243,37.12082795843887,17640.83277463899,9297.315773691407,1.1577576752037773,-1.0167988930988479,0.5053284080845941,0.06907822327611143,1938.0256992354477
0.02659804395593759,36.596749657854666,16920.741796922437,9105.582617544027,1.158564160450001,-1.0167359594634153,0.5052526349901285,0.07054937152579364,1955.101723637167
0.026968806263906943,36.0798762916817,16230.07846429082,8917.812762949501,1.159368138447807,-1.0166714081564767,0.5051777418317869,0.07205149645782555,1972.2976018008378
0.027344736797375816,35.57010880777491,15567.638414499721,8733.923988165265,1.1601695250043942,-1.0166052286428946,0.5051037111302179,0.07358524873095784,1989.6141570058023
0.02772590759860484,35.067349515740275,14932.266669426946,8553.835787539532,1.1609682352164181,-1.016537410258884,0.5050305253438978,0.0751512926560297,2007.0522182660857
0.028112391714084643,34.57150206821386,14322.855605067662,8377.469335356087,1.161764183463675,-1.016467942206,0.504958166922421,0.07675030648211183,2024.6126203681686
0.028504263208534348,34.082471442397924,13738.343005244798,8204.747450452056,1.1625572834028002,-1.016396813552801,0.504886618270973,0.07838298268863238,2042.2962039089407
0.0289015971790951,33.600163921851106,13177.710195568552,8035.594561591937,1.1633474479609833,-1.016324013230734,0.5048158617236851,0.08005002828360866,2060.1038153338177
0.02930446976972143,33.12448707852891,12639.980254322367,7869.936673581281,1.1641345893297101,-1.0162495300375098,0.5047458795258706,0.08175216510811163,2078.0363069750247
0.02971295818577334,32.655349755070944,12124.216297091105,7707.701334103859,1.164918618958535,-1.0161733526337267,0.504676653878434,0.08349013014709301,2096.094537090046
0.030127140708811652,32.192662047331886,11629.519832080201,7548.817601266637,1.1656994475488973,-1.016095469543842,0.5046081668756983,0.08526467584670551,2114.2793699002264
0.030547096711599688,31.73633528715247,11155.029183200677,7393.216011837021,1.1664769850479861,-1.0160158691552004,0.5045404004876417,0.08707657043825176,2132.5916756295323
0.03097290667331409,31.286282025367314,10699.917978117073,7240.828550157341,1.1672511406426613,-1.0159345397198845,0.5044733365954244,0.08892659826889888,2151.032330543461
0.031404652194967526,30.842416015046528,10263.393698571928,7091.5886177218745,1.1680218227534427,-1.0158514693516614,0.5044069569292162,0.0908155601392976,2169.6022169880885
0.03184241601504653,30.40465219496752,9844.696290411555,6945.431003401922,1.1687889390285755,-1.0157666460296375,0.5043412430948422,0.09274427364825014,2188.302223429265
0.03228628202536732,29.972906673314085,9443.09683084537,6802.2918543048645,1.1695523963381764,-1.0156800575939104,0.5042761765204915,0.09471357354457162,2207.133244491941
0.032736335287152474,29.547096711599682,9057.896250573485,6662.108647253517,1.1703121007684762,-1.015591691753895,0.5042117384655995,0.09672431208629295,2226.096180999617
0.03319266204733189,29.127140708811645,8688.424108515128,6524.820160872186,1.1710679576161653,-1.0155015360785622,0.5041479100208477,0.09877735940735777,2245.191940013922
0.03365534975507096,28.712958185773328,8334.0374169649,6390.366448266329,1.171819871382851,-1.0154095780071268,0.5040846720459911,0.10087360389196737,2264.4214348743026
0.03412448707852891,28.304469769721432,7994.119515094235,6258.68881028301,1.1725677457696364,-1.0153158048411355,0.5040220051876219,0.10301395255673013,2283.785585237817
0.03460016392185111,27.901597179095095,7668.0789888011695,6129.729769339407,1.173311483671836,-1.0152202037545974,0.5039598898791695,0.10519933144077831,2303.2853171190386
0.03508247144239793,27.504263208534343,7355.348634995284,6003.433043807259,1.174050987173831,-1.0151227617878797,0.5038983062787281,0.10743068600401326,2322.921562930041
0.03557150206821386,27.112391714084637,7055.384468483192,5879.743522941085,1.174786157544079,-1.0150234658527943,0.50383723428682,0.10970898153364818,2342.6952615204723
0.0360673495157403,26.72590759860482,6767.664769696496,5758.6072423384485,1.175516895230292,-1.01492230273283,0.503776653501987,0.11203520355921799,2362.607358217706
0.03657010880777491,26.344736797375813,6491.689171577013,5639.9713599208435,1.1762430998547837,-1.0148192590855116,0.5037165432030264,0.11441035827622884,2382.6588048670496
0.037079876291681725,25.968806263906924,6226.977784003491,5523.784132423814,1.1769646702100112,-1.01471432144462,0.5036568823845187,0.11683547297862665,2402.850559872019
0.03759674965785467,25.598043955937587,5973.070354211645,5409.994892385487,1.1776815042543096,-1.0146074762205166,0.5035976496502457,0.11931159650026192,2423.183588234643
0.03812082795843888,25.232378821631237,5729.525461722733,5298.554025622593,1.1783934991078395,-1.0144987097069431,0.5035388232309543,0.12183979966553812,2443.6588615958167
0.03865221162631263,24.87174078595923,5495.919746358053,5189.412949183604,1.179100551048758,-1.0143880080769505,0.5034803809932384,0.12442117574942801,2464.277358275661
0.039191002494334055,24.516060737271843,5271.847167975179,5082.524089768624,1.1798025555096212,-1.0142753573898386,0.5034223003596026,0.12705684094705086,2485.0400633138993
0.03973730381485607,24.165270514053923,5056.918296618434,4977.840862606028,1.1804994070740358,-1.0141607435933295,0.503364558308462,0.12974793485300462,2505.947968510226
0.040291220279513484,23.81930289186255,4850.759631830123,4875.317650775958,1.181190999473571,-1.0140441525275463,0.5033071313919066,0.13249562095065187,2527.002072464659
0.040852858039285636,23.478091570444413,4653.012949921073,4774.9097849711525,1.1818772255849406,-1.0139255699248737,0.5032499956024736,0.1353010871115604,2548.2033806178474
0.04142232472483896,23.141571161030186,4463.334678048457,4676.573523685632,1.1825579774274713,-1.0138049814180548,0.5031931264708476,0.13816554610530596,2569.552905291343
0.041999729467153066,22.809677173803582,4281.39529399674,4580.266033822056,1.1832331461608707,-1.0136823725390793,0.5031364989592788,0.14109023611984664,2591.051665727795
0.04258518291843415,22.482346005542762,4106.878750603246,4485.945371708834,1.1839026220833095,-1.0135577287248279,0.5030800874349382,0.14407642129268122,2612.700688131061
0.04317879727332023,22.159514927431534,3939.481923813352,4393.570464518058,1.184566294629824,-1.0134310353254914,0.5030238656610351,0.1471253922530117,2634.5010057062213
0.043780686290381704,21.841122073038235,3778.914083392682,4303.1010920758235,1.1852240523710638,-1.013302277600269,0.502967806787936,0.1502384666751289,2656.4536586994604
0.044390965313921706,21.527106426459806,3624.8963853634223,4214.49786905638,1.1858757830123934,-1.0131714407299033,0.5029118832643462,0.15341698984324953,2678.5596944378117
0.04500975129608048,21.21740781062884,3477.161385270729,4127.722227551967,1.1865213733933573,-1.0130385098146928,0.5028560668195468,0.156662335228033,2700.8201673687377
0.045637162819247595,20.91196687578149,3335.4525714220686,4042.736400010287,1.1871607094875352,-1.0129034698864716,0.5028003284900393,0.15997590507501208,2723.2361390995134
0.04627332011878692,20.610725088083772,3199.523917277549,3959.503402531685,1.1877936764027892,-1.012766305906899,0.5027446384685561,0.16335913100517724,2745.808678436409
0.046918345106077994,20.313624718414374,3069.1394522035703,3877.987018518434,1.1884201583819258,-1.0126270027766644,0.5026889661751142,0.16681347462795446,2768.5388614236217
0.0475723613918789,20.020608831301583,2944.072849834264,3798.1517826684985,1.1890400388037874,-1.01248554533891,0.5026332801326703,0.17034042816682615,2791.42777138195
0.0482354943100147,19.7316212740123,2824.1070333166754,3719.962965306471,1.1896532001847824,-1.0123419183898261,0.5025775479848846,0.17394151509784514,2814.4764989471773
0.048907870941395946,19.44660666579116,2709.0337967453906,3643.3865570444777,1.1902595241808775,-1.0121961066781862,0.5025217364250665,0.1776182908012958,2837.6861421081194
0.04958962013837216,19.165510387247465,2598.6534421209285,3568.389253765983,1.1908588915900642,-1.0120480949144612,0.5024658111517653,0.18137234322676488,2861.0578062443296
0.050280872549424795,18.8882785698881,2492.774431193741,3494.9384419255985,1.1914511823553107,-1.011897867779655,0.5024097368243616,0.18520529357188498,2884.5926041634125
0.05098176064420426,18.61485808579431,2391.2130515819913,3423.002184158193,1.192036275568026,-1.011745409928034,0.5023534770097768,0.1891187969750188,2908.29165613791
0.051692418738916,18.345196537440458,2293.793096576455,3352.5492051906754,1.1926140494720407,-1.0115907059975346,0.5022969941558273,0.19311454322215832,2932.156089941732
0.0524129830220606,18.079242247652658,2200.3455580700747,3283.5488780499927,1.193184381468128,-1.011433740613002,0.5022402494846432,0.19719425746831748,2956.187040886089
0.0531435915805324,17.81694424970556,2110.708332072995,3215.9712105610765,1.1937471481190784,-1.0112744983989572,0.5021832030015503,0.20135970097369807,2980.3856518548837
0.05388438442608224,17.558252277555187,2024.725936295937,3149.7868321285,1.1943022251553486,-1.0111129639850105,0.5021258133796067,0.20561267185491902,3004.7530733395242
0.05463550352214881,17.303116756206112,1942.2492393062917,3084.966980795877,1.194849487481291,-1.0109491220105322,0.5020680379507212,0.20995500585159707,3029.2904634731076
0.05539709281106406,17.05148879221108,1863.1352007815626,3021.483490577047,1.1953888091819942,-1.0107829571370972,0.5020098325990716,0.21438857710857662,3053.9989880639278
0.05616929824163809,16.80332016430114,1787.246622404426,2959.308779053258,1.1959200635307414,-1.0106144540574598,0.5019511517344597,0.2189152989741104,3078.87982062827
0.056952267797128246,16.55856331414469,1714.4519089625257,2898.415835230752,1.1964431229971073,-1.0104435975017043,0.5018919481812887,0.22353712481429205,3103.934142422419
0.057746151523598195,16.317171337233546,1644.624839233973,2838.7782076531566,1.1969578592557077,-1.0102703722468696,0.5018321731563589,0.22825604884405337,3129.163142473839
0.05855110155867242,16.079097973894275,1577.6443462568657,2780.369992763309,1.1974641431956266,-1.0100947631270314,0.5017717761578453,0.23307410697503925,3154.5680176114706
0.059367272160691244,15.844297600423157,1513.394306597679,2723.165823509216,1.1979618449305247,-1.009916755042925,0.5017107048986844,0.2379933776806768,3180.1499724950686
0.060194819738272724,15.612725220342934,1451.7633382491401,2667.140858188931,1.1984508338094602,-1.0097363329728168,0.5016489052444015,0.24301598287876583,3205.9102196435406
0.06103390288028619,15.384336455779852,1392.6446068035557,2612.2707695293425,1.1989309784284288,-1.0095534819796277,0.5015863211065295,0.24814408883191189,3231.849979462193
0.06188468238624387,15.15908753895918,1335.9356395619657,2558.5317339938606,1.199402146642646,-1.0093681872233298,0.5015228943759951,0.253379907066138,3257.9704802688357
0.06274732129711579,14.936935303817751,1281.5381472536092,2505.9004213142,1.1998642055795867,-1.0091804339726516,0.501458564812097,0.25872569530800654,3284.2729583186506
0.06362198492657492,14.717837177731619,1229.3578530534323,2454.3539842414375,1.2003170216527979,-1.0089902076157629,0.5013932699670107,0.26418375844059705,3310.7586578277783
0.06450884089267696,14.501751173357697,1179.3043285984008,2403.8700485118084,1.2007604605765039,-1.0087974936673525,0.5013269450836475,0.2697564494786743,3337.4288309954954
0.06540805914998254,14.288635880587305,1131.2908367154648,2354.4267030225806,1.2011943873810218,-1.0086022777887977,0.5012595229979553,0.27544617056340454,3364.284738024947
0.06631981202212671,14.07845045861052,1085.234180586033,2306.0024902136515,1.2016186664290005,-1.0084045457908928,0.5011909340145735,0.2812553739769629,3391.3276471423005
0.06724427423484251,13.871154628089533,1041.054559082989,2258.5763966504755,1.2020331614325015,-1.0082042836499947,0.5011211058224561,0.28718656317739094,3418.5588346142563
0.06818162294944481,13.666708663439682,998.6754280271971,2212.127843804075,1.2024377354709421,-1.0080014775231951,0.5010499633749674,0.2932422938540611,3445.9795847637934
0.06913203779678136,13.465073385216455,958.0233671207951,2166.6366790239417,1.2028322510099132,-1.0077961137572486,0.500977428747774,0.2994251750041137,3473.591189984076
0.07009570091165619,13.26621015260738,919.0279523246465,2122.0831666998274,1.2032165699208892,-1.0075881789010634,0.500903421050026,0.30573787003022246,3501.394950750366
0.07107279696773419,13.07008085602685,881.6216334567163,2078.4479796083206,1.2035905535018478,-1.0073776597238802,0.5008278562644861,0.3121830978600694,3529.392175629887
0.07206351321293053,12.876647909813084,845.7396167975232,2035.712190440452,1.2039540624988143,-1.007164543221148,0.5007506471409471,0.31876363408788183,3557.58418128944
