k_Mpc_inv,z,a,D,D_norm,f_growth,mu_eff,finite_kernel,T_proxy,P_proxy
0.0103979841848149,2.0,0.3333333333333333,0.32569884070797617,0.41083222858419843,0.9760203294445409,1.0376686312308243,0.46795962865527707,0.1273603055613448,6.159447926051523e-12
0.012154742500762865,0.0,1.0,0.8003976476017658,1.0,0.5365587388323121,1.0356362910591161,0.5090898722730869,0.10492345733974476,2.4662950725768317e-11
0.012154742500762865,0.5,0.6666666666666666,0.6124942701144335,0.7652374690875868,0.7751431413174823,1.0377254185564702,0.5090898722730869,0.10492345733974476,1.4442337462531469e-11
0.012154742500762865,1.0,0.5,0.481156390516949,0.6011466824754415,0.8935346480802115,1.0391908856697105,0.5090898722730869,0.10492345733974476,8.912631378182394e-12
0.012154742500762865,2.0,0.3333333333333333,0.3283799499029543,0.4102710082755494,0.9775935714450462,1.0409794296082941,0.5090898722730869,0.10492345733974476,4.151324596655886e-12
0.014208308325339224,0.0,1.0,0.8049148424817403,1.0,0.5370047836331892,1.0373326244889853,0.5333232069855056,0.08576904715409665,1.6402083202403037e-11
0.014208308325339224,0.5,0.6666666666666666,0.6158091404370012,0.765061231245678,0.77582924744969,1.03952119715046,0.5333232069855056,0.08576904715409665,9.600445813200964e-12
0.014208308325339224,1.0,0.5,0.48365522664705773,0.6008775104156805,0.8943527723335358,1.041056422388934,0.5333232069855056,0.08576904715409665,5.9220341814902565e-12
0.014208308325339224,2.0,0.3333333333333333,0.3299677882339829,0.40994123951872374,0.9785190138370569,1.0429301033264486,0.5333232069855056,0.08576904715409665,2.756399931628584e-12
0.016608827826277157,0.0,1.0,0.8007689972046788,1.0,0.5365955058058671,1.0357760379286982,0.5110862561242592,0.06961531631819166,1.0739629705592503e-11
0.016608827826277157,0.5,0.6666666666666666,0.6127668068225965,0.7652229406503505,0.7751996951233995,1.0378733578899488,0.5110862561242592,0.06961531631819166,6.288763607289743e-12
0.016608827826277157,1.0,0.5,0.4813618556606081,0.6011244907594376,0.8936020834821531,1.039344571797692,0.5110862561242592,0.06961531631819166,3.880772211291023e-12
0.016608827826277157,2.0,0.3333333333333333,0.32851052943125114,0.41024381635404766,0.9776698526327089,1.0411401294688805,0.5110862561242592,0.06961531631819166,1.8074795597766632e-12
0.019414919457438805,0.0,1.0,0.7893834525105218,1.0,0.535460101856961,1.0314671279944563,0.44953039992080535,0.05614050442558529,6.933760494664486e-12
0.019414919457438805,0.5,0.6666666666666666,0.6044085751021407,0.7656717064183513,0.7734533478675429,1.0333118441644678,0.44953039992080535,0.05614050442558529,4.0649390146142325e-12
0.019414919457438805,1.0,0.5,0.4750589663867451,0.6018101404024719,0.891519742919383,1.0346058632627937,0.44953039992080535,0.05614050442558529,2.5112377933111874e-12
0.019414919457438805,2.0,0.3333333333333333,0.3245031571113789,0.4110843166009406,0.9753143718028754,1.036185161763464,0.44953039992080535,0.05614050442558529,1.1717383725912116e-12
0.022695105366946685,0.0,1.0,0.749482146807996,1.0,0.5313422513684304,1.0159541983005342,0.22791711857906058,0.04500932300515266,4.403418549667405e-12
0.022695105366946685,0.5,0.6666666666666666,0.5750785661910892,0.7673012207699914,0.7671213903241918,1.0168894907615986,0.22791711857906058,0.04500932300515266,2.5925177940323332e-12
0.022695105366946685,1.0,0.5,0.4529141881071843,0.6043028376808193,0.8839699392682768,1.0175455734299315,0.22791711857906058,0.04500932300515266,1.608048838897889e-12
0.022695105366946685,2.0,0.3333333333333333,0.3103952303112228,0.41414626303398866,0.9667744197138616,1.0183462960589516,0.22791711857906058,0.04500932300515266,7.552616994321706e-13
0.02652948464431896,0.0,1.0,0.7411639146078607,1.0,0.5304551308766868,1.0126356122190017,0.18050874598573693,0.0358933604390882,2.7811630466567944e-12
0.02652948464431896,0.5,0.6666666666666666,0.5689564590130504,0.7676526714256956,0.7657576131011856,1.01337635723337,0.18050874598573693,0.0358933604390882,1.6389133070627411e-12
0.02652948464431896,1.0,0.5,0.4482863839031087,0.6048410818007656,0.8823439451592641,1.013895970066588,0.18050874598573693,0.0358933604390882,1.0174404817087955e-12
0.02652948464431896,2.0,0.3333333333333333,0.30744125331559985,0.4148087180934364,0.9649352107246509,1.0145301367257133,0.18050874598573693,0.0358933604390882,4.785443589486714e-13
0.031011689265747787,0.0,1.0,0.7883129640508513,1.0,0.5353524755457227,1.0310593911655004,0.44370558807857624,0.028484983854047845,1.7557175054851638e-12
0.031011689265747787,0.5,0.6666666666666666,0.603622475924218,0.7657142574725949,0.7732878197282766,1.03288020433675,0.44370558807857624,0.028484983854047845,1.0294093454034886e-12
